vsw,idw,vgs,gm,gds,vsr,gm_full,margin,margin_vth,cgs,cgd,cdb,csb
4.00000000e-01,1.00000000e+02,1.24536692e+00,4.52550316e+00,3.62281474e-01,8.43694118e+01,2.36916674e+00,5.78906554e-01,2.03745099e-01,4.44135093e-12,1.12777306e-12,5.66554809e-13,5.66554809e-13
4.00000000e-01,1.12201845e+02,1.29762557e+00,4.08580782e+00,3.32259607e-01,8.12831315e+01,2.13816356e+00,6.23714622e-01,1.97535607e-01,3.97139697e-12,1.00521310e-12,5.04764977e-13,5.04764977e-13
4.00000000e-01,1.25892541e+02,1.35554379e+00,3.68642747e+00,3.04777801e-01,7.83294792e+01,1.92791577e+00,6.73817180e-01,1.90511052e-01,3.55124559e-12,8.95997613e-13,4.49835885e-13,4.49835885e-13
4.00000000e-01,1.41253754e+02,1.41977233e+00,3.32547469e+00,2.79711755e-01,7.55681177e+01,1.73602941e+00,7.29759589e-01,1.82532666e-01,3.17585937e-12,7.98681501e-13,4.01007622e-13,4.01007622e-13
4.00000000e-01,1.58489319e+02,1.49106049e+00,3.00006137e+00,2.56876075e-01,7.30277928e+01,1.56058279e+00,7.92157958e-01,1.73426066e-01,2.84064473e-12,7.11975965e-13,3.57597317e-13,3.57597317e-13
4.00000000e-01,1.77827941e+02,1.57026701e+00,2.70670471e+00,2.36050397e-01,7.07143464e+01,1.40004438e+00,8.61704828e-01,1.62969800e-01,2.54142018e-12,6.34735466e-13,3.18993145e-13,3.18993145e-13
4.00000000e-01,1.99526231e+02,1.65835120e+00,2.44179651e+00,2.17009648e-01,6.86187259e+01,1.25319915e+00,9.39156744e-01,1.50881577e-01,2.27443937e-12,5.65956979e-13,2.84654582e-13,2.84654582e-13
4.00000000e-01,2.23872114e+02,1.75639921e+00,2.20186336e+00,1.99539637e-01,6.67230225e+01,1.11900754e+00,1.02535257e+00,1.36791727e-01,2.03627406e-12,5.04743274e-13,2.54094238e-13,2.54094238e-13
4.00000000e-01,2.51188643e+02,1.86560273e+00,1.98385360e+00,1.83455274e-01,6.50064956e+01,9.96569092e-01,1.12119089e+00,1.20209191e-01,1.82384879e-12,4.50307046e-13,2.26879124e-13,2.26879124e-13
4.00000000e-01,2.81838293e+02,1.98723258e+00,1.78522495e+00,1.68605582e-01,6.34492194e+01,8.85076384e-01,1.22760601e+00,1.00464040e-01,1.63440670e-12,4.01960212e-13,2.02622667e-13,2.02622667e-13
4.00000000e-01,3.16227766e+02,2.12258920e+00,1.60390251e+00,1.54870139e-01,6.20336835e+01,7.83781528e-01,1.34553134e+00,7.66063412e-02,1.46545722e-12,3.59103886e-13,1.80954895e-13,1.80954895e-13
4.00000000e-01,3.54813389e+02,2.27279540e+00,1.43825483e+00,1.42157648e-01,6.07455890e+01,6.92034893e-01,1.47574307e+00,4.72346494e-02,1.31480743e-12,3.21249507e-13,1.61532336e-13,1.61532336e-13
4.00000000e-01,3.98107171e+02,2.43840040e+00,1.28694410e+00,1.30395299e-01,5.95730317e+01,6.09304213e-01,1.61858161e+00,1.01391465e-02,1.18051119e-12,2.88043811e-13,1.44016704e-13,1.44016704e-13
4.00000000e-01,4.46683592e+02,2.61822649e+00,1.14886560e+00,1.19524742e-01,5.85060588e+01,5.35325640e-01,1.77311539e+00,-3.84676368e-02,1.06093937e-12,2.59408671e-13,1.28002804e-13,1.28002804e-13
4.00000000e-01,5.01187234e+02,2.80632656e+00,1.02306569e+00,1.09495978e-01,5.75359568e+01,4.70459293e-01,1.93486419e+00,-1.05394446e-01,9.54213728e-13,2.36169168e-13,1.12410470e-13,1.12410470e-13
4.00000000e-01,5.62341325e+02,2.99858243e+00,9.08691055e-01,1.00262864e-01,5.66545340e+01,4.13708435e-01,2.09869519e+00,-1.65055478e-01,8.43146822e-13,2.18596637e-13,8.78531158e-14,8.78531158e-14
4.00000000e-01,6.30957344e+02,3.13196639e+00,8.04990362e-01,9.17816258e-02,5.58541044e+01,3.64729890e-01,2.21267143e+00,-1.74185761e-01,7.73717986e-13,1.92879906e-13,7.77521549e-14,7.77521549e-14
4.00000000e-01,7.07945784e+02,3.24297045e+00,7.11328002e-01,8.40081312e-02,5.51266060e+01,3.22483720e-01,2.30951090e+00,-1.78784954e-01,6.97348929e-13,1.71282902e-13,6.92520285e-14,6.92520285e-14
4.00000000e-01,7.94328235e+02,3.35676209e+00,6.27268641e-01,7.68957372e-02,5.44623976e+01,2.85193804e-01,2.40938448e+00,-1.82774549e-01,6.24746098e-13,1.52545755e-13,6.15099222e-14,6.15099222e-14
4.00000000e-01,8.91250938e+02,3.47926429e+00,5.52794842e-01,7.03902769e-02,5.38442047e+01,2.52114330e-01,2.51703519e+00,-1.86717984e-01,5.58496916e-13,1.36019378e-13,5.45262262e-14,5.45262262e-14
4.00000000e-01,1.00000000e+03,3.61356659e+00,4.87933245e-01,6.44193142e-02,5.32424575e+01,2.22712695e-01,2.63494626e+00,-1.90823250e-01,4.98780882e-13,1.21363373e-13,4.82466052e-14,4.82466052e-14
